feature_id,return_period_2,return_period_5,return_period_10,return_period_25,return_period_50,return_period_100
17834678,431.52,731.0,929.28,1179.81,1365.66,1550.15
3021998,575.8,836.38,1008.91,1226.91,1388.62,1549.15
19315490,2013.42,2928.43,3534.25,4299.7,4867.56,5431.22
92138,0.32,0.4,0.46,0.52,0.57,0.62
20774496,1.56,7.03,10.65,15.23,18.63,22.0
23700389,3.69,8.46,11.62,15.61,18.57,21.51
1529693,5.24,12.04,16.55,22.24,26.46,30.65
16949386,7.98,18.25,25.05,33.65,40.03,46.36
15594731,54.89,90.23,113.63,143.19,165.12,186.89
3730091,56.33,106.64,139.95,182.04,213.26,244.25
12035153,86.5,140.76,176.68,222.07,255.74,289.16
5781337,94.75,226.9,314.4,424.96,506.98,588.39
6246098,146.67,304.61,409.18,541.31,639.33,736.62
17154440,151.16,354.66,489.4,659.64,785.94,911.3
7600617,251.47,449.53,580.65,746.34,869.25,991.25
23099678,598.49,954.65,1190.45,1488.39,1709.42,1928.82
23900935,1275.99,1914.85,2337.83,2872.27,3268.75,3662.3
11905670,11.64,18.27,22.65,28.19,32.3,36.38
13734206,10.25,18.7,24.29,31.36,36.6,41.81
4576576,17.86,26.16,31.66,38.61,43.76,48.88
8893292,16.36,31.04,40.75,53.03,62.14,71.17
11550704,5.82,61.16,97.8,144.09,178.43,212.52
16770570,95.44,160.12,202.94,257.04,297.18,337.02
19018751,131.95,257.84,341.2,446.51,524.64,602.19
23894288,192.49,313.68,393.92,495.31,570.52,645.18
23977634,379.7,568.04,692.73,850.29,967.17,1083.2
5987533,700.44,1104.39,1371.83,1709.76,1960.45,2209.28
5863459,18.25,30.1,37.95,47.86,55.22,62.52
19959914,20.4,52.76,74.19,101.27,121.36,141.3
22557960,87.09,204.84,282.8,381.3,454.37,526.9
19626108,189.57,326.72,417.53,532.26,617.38,701.87
2886824,7.92,15.27,20.13,26.27,30.83,35.35
6129519,16.74,23.33,27.7,33.22,37.31,41.37
7301710,11.41,23.5,31.5,41.62,49.12,56.57
7291290,4.97,73.69,119.19,176.67,219.32,261.65
6810626,87.46,126.42,152.21,184.81,208.99,232.99
11157297,77.93,136.17,174.72,223.44,259.58,295.45
17663037,50.33,144.59,207.0,285.85,344.35,402.42
14728798,124.09,175.33,209.26,252.12,283.92,315.49
13154725,115.76,176.58,216.84,267.72,305.46,342.93
11689212,127.77,212.03,267.82,338.31,390.61,442.52
254068,194.86,437.47,598.1,801.05,951.62,1101.07
9329414,2.7,4.53,5.74,7.26,8.4,9.52
11849049,10.73,25.09,34.59,46.61,55.52,64.36
2044673,18.09,37.48,50.32,66.55,78.58,90.53
9873230,31.02,48.93,60.79,75.77,86.88,97.91
847326,43.03,79.37,103.44,133.84,156.4,178.79
14364088,57.7,100.02,128.05,163.45,189.71,215.79
4506604,70.86,143.35,191.34,251.98,296.97,341.62
5671619,65.66,180.87,257.15,353.53,425.02,495.99
16838830,36.33,181.05,276.88,397.95,487.77,576.92
687397,55.25,226.05,339.13,482.01,588.01,693.23
8020924,158.66,305.88,403.35,526.5,617.86,708.55
5218167,388.24,602.18,743.83,922.8,1055.57,1187.37
1268426,472.78,746.57,927.84,1156.87,1326.78,1495.44
6778961,1978.27,2914.39,3534.18,4317.29,4898.25,5474.91
13156389,13.77,18.34,21.37,25.19,28.03,30.85
191785,18.44,36.47,48.41,63.49,74.69,85.8
24344323,32.46,51.97,64.89,81.21,93.32,105.33
5908355,18.73,57.07,82.46,114.53,138.32,161.94
17405565,50.22,98.91,131.15,171.88,202.1,232.1
4213042,87.38,141.47,177.28,222.53,256.1,289.42
17217684,93.9,162.02,207.13,264.11,306.39,348.35
10117754,142.94,265.7,346.97,449.66,525.84,601.46
9747440,295.27,504.67,643.31,818.48,948.43,1077.43
17663791,0.0,0.02,0.04,0.05,0.07,0.08
23774369,2.6,3.73,4.48,5.43,6.13,6.83
12163826,10.88,19.32,24.91,31.98,37.22,42.42
14169775,21.68,44.94,60.34,79.8,94.24,108.57
8391164,22.65,47.3,63.62,84.24,99.54,114.72
4529063,23.5,51.94,70.77,94.55,112.2,129.72
3982120,29.42,58.7,78.09,102.59,120.76,138.8
22458323,10.32,154.29,249.6,370.03,459.37,548.05
8932012,139.97,303.0,410.95,547.33,648.51,748.95
15644764,248.07,381.68,470.15,581.92,664.84,747.15
5059289,179.65,387.45,525.03,698.87,827.83,955.84
22290557,978.15,1475.4,1804.63,2220.61,2529.2,2835.52
4491354,6.23,8.68,10.3,12.35,13.87,15.38
23478663,5.94,16.94,24.22,33.43,40.25,47.03
6129703,18.19,30.56,38.76,49.11,56.79,64.41
5489503,44.39,66.48,81.1,99.58,113.28,126.89
23856921,65.65,89.4,105.12,124.99,139.73,154.36
3285608,58.41,103.93,134.07,172.15,200.4,228.44
8933802,106.84,213.53,284.17,373.43,439.64,505.37
2806611,113.98,228.77,304.77,400.8,472.03,542.75
18312556,247.88,342.35,404.9,483.93,542.56,600.76
15760780,668.34,1020.3,1253.32,1547.75,1766.17,1982.98
3134651,740.1,1620.28,2203.04,2939.36,3485.61,4027.82
24520424,17776.78,21498.72,23962.97,27076.56,29386.4,31679.18
6747190,0.12,0.25,0.33,0.43,0.51,0.58
8935372,0.73,2.35,3.43,4.78,5.79,6.79
15650217,8.16,14.94,19.43,25.11,29.32,33.5
3931398,28.46,72.84,102.22,139.34,166.88,194.21
22338431,66.74,111.73,141.51,179.15,207.07,234.78
4187925,128.11,207.03,259.28,325.29,374.27,422.88
225621,222.91,332.1,404.4,495.74,563.51,630.77
10388814,5.06,9.59,12.59,16.38,19.19,21.99
21638314,26.35,43.76,55.3,69.86,80.67,91.4
8935004,22.4,54.25,75.33,101.98,121.74,141.36
8540051,25.72,57.39,78.36,104.86,124.51,144.02
10373794,41.17,60.43,73.18,89.29,101.24,113.1
2048013,40.09,75.64,99.17,128.91,150.97,172.87
5525607,106.57,321.88,464.44,644.56,778.18,910.82
805113,509.3,682.27,796.79,941.49,1048.83,1155.38
23800820,536.55,725.23,850.15,1007.99,1125.08,1241.31
1439377,121.14,769.51,1198.79,1741.19,2143.57,2542.98
9202827,512.66,947.19,1234.88,1598.38,1868.05,2135.72
6013168,8081.89,11979.4,14559.89,17820.35,20239.14,22640.07
8890896,38.59,59.61,73.53,91.11,104.16,117.11
3291248,40.42,76.51,100.4,130.58,152.98,175.2
11985621,126.49,190.7,233.21,286.92,326.77,366.33
5736179,120.79,289.66,401.47,542.74,647.54,751.57
8547851,648.4,1059.94,1332.41,1676.68,1932.08,2185.6
7445669,1081.52,2008.05,2621.5,3396.59,3971.6,4542.36
19081429,1.14,1.35,1.5,1.68,1.81,1.94
13295168,7.15,13.99,18.52,24.24,28.48,32.69
8890414,21.38,40.57,53.28,69.33,81.24,93.06
12308335,59.05,107.24,139.15,179.47,209.38,239.07
4509202,58.94,111.52,146.33,190.31,222.93,255.32
724696,100.96,139.5,165.01,197.25,221.16,244.9
13734150,72.31,190.18,268.22,366.83,439.98,512.59
1825492,120.43,202.55,256.92,325.62,376.58,427.17
2805109,138.37,269.84,356.89,466.87,548.46,629.45
18841770,347.94,712.86,954.47,1259.74,1486.21,1711.01
12735448,772.5,1128.23,1363.76,1661.35,1882.12,2101.25
398128,601.97,1503.22,2099.92,2853.87,3413.18,3968.37
7789096,2928.08,4463.55,5480.16,6764.65,7717.56,8663.44
7690043,19.06,28.46,34.68,42.54,48.38,54.17
25068899,30.37,94.51,136.98,190.64,230.44,269.96
10644541,31.0,141.27,214.27,306.51,374.94,442.86
18717420,105.34,164.48,203.63,253.11,289.81,326.24
22165090,135.77,265.79,351.88,460.65,541.34,621.43
3319220,313.29,420.18,490.95,580.37,646.7,712.55
3840137,268.59,577.19,781.52,1039.68,1231.2,1421.31
7268299,0.1,0.3,0.44,0.6,0.73,0.85
12169065,8.04,13.74,17.52,22.29,25.83,29.35
933100018,23.72,44.22,57.79,74.94,87.66,100.29
9399094,22.87,46.14,61.54,81.01,95.45,109.78
21066626,24.27,82.89,121.7,170.74,207.12,243.23
18949591,16.8,90.72,139.66,201.5,247.37,292.91
12324733,57.91,104.42,135.21,174.12,202.98,231.63
4300911,52.92,120.46,165.18,221.68,263.59,305.19
19618866,98.38,153.59,190.14,236.33,270.6,304.61
6250614,149.51,310.02,416.3,550.58,650.19,749.08
23382203,249.12,391.1,485.1,603.88,691.99,779.45
15096237,213.87,465.51,632.11,842.62,998.78,1153.79
1152351,339.53,574.11,729.42,925.66,1071.24,1215.75
22557922,306.55,756.3,1054.08,1430.31,1709.43,1986.48
23162805,849.32,1165.11,1374.18,1638.35,1834.33,2028.85
3233455,7.27,11.8,14.8,18.58,21.39,24.18
16907055,10.3,21.98,29.72,39.5,46.75,53.95
4142704,16.39,30.42,39.7,51.44,60.14,68.78
24158991,25.51,33.4,38.62,45.22,50.12,54.98
4223684,64.7,102.8,128.03,159.9,183.55,207.02
6597300,69.04,158.0,216.91,291.34,346.55,401.36
6049306,114.68,207.27,268.57,346.02,403.48,460.52
24287056,148.22,226.99,279.15,345.04,393.93,442.46
15651637,142.15,239.62,304.16,385.71,446.2,506.25
19386588,11.83,20.03,25.45,32.31,37.4,42.45
5253913,15.22,31.05,41.53,54.77,64.59,74.34
5850736,21.28,41.88,55.52,72.75,85.53,98.22
6866997,36.18,64.85,83.83,107.82,125.61,143.27
22338431,66.74,111.73,141.51,179.15,207.07,234.78
23923664,124.61,197.58,245.89,306.93,352.21,397.16
2413350,144.06,307.95,416.46,553.56,655.28,756.24
23580627,796.2,1033.02,1189.82,1387.94,1534.92,1680.81
7301400,665.13,1120.01,1421.17,1801.7,2083.99,2364.2
3322102,864.63,1280.54,1555.91,1903.85,2161.97,2418.18
9768048,0.02,0.09,0.13,0.18,0.22,0.26
6128559,0.06,0.15,0.21,0.28,0.34,0.39
9769828,8.59,14.05,17.66,22.23,25.61,28.97
10997289,12.59,42.32,62.0,86.86,105.31,123.62
10189154,73.16,119.59,150.32,189.16,217.98,246.58
17483383,85.18,121.2,145.04,175.17,197.52,219.7
5893338,788.14,1364.74,1746.5,2228.85,2586.69,2941.88
8895888,8.36,15.29,19.88,25.68,29.98,34.26
14062259,23.06,40.51,52.06,66.66,77.49,88.24
233727,30.98,50.37,63.21,79.44,91.48,103.43
4393405,33.62,64.71,85.29,111.3,130.59,149.75
11975975,46.06,67.83,82.25,100.47,113.99,127.4
8673523,66.76,135.37,180.79,238.19,280.76,323.03
8273287,64.85,158.39,220.32,298.57,356.62,414.24
10264270,125.49,213.05,271.03,344.28,398.63,452.57
11230228,1.32,2.33,2.99,3.83,4.45,5.07
1327153,36.57,57.3,71.03,88.38,101.25,114.02
15332372,78.48,120.66,148.59,183.87,210.05,236.03
6495832,84.53,135.64,169.47,212.23,243.94,275.42
13308741,66.06,140.97,190.56,253.23,299.72,345.86
6609844,122.15,253.55,340.55,450.47,532.02,612.96
6109643,219.25,399.96,519.6,670.77,782.92,894.24
400496,379.19,756.82,1006.85,1322.76,1557.12,1789.74
7601075,814.63,1540.64,2021.31,2628.65,3079.2,3526.43
19712873,1035.3,1556.66,1901.85,2338.0,2661.56,2982.73
12533094,0.48,2.36,3.6,5.18,6.34,7.5
20273931,10.68,20.5,27.01,35.23,41.32,47.38
191739,29.64,51.92,66.67,85.3,99.13,112.85
13211298,13.72,55.64,83.39,118.46,144.48,170.3
12306001,56.33,94.75,120.18,152.32,176.17,199.83
9731484,61.79,102.11,128.81,162.54,187.56,212.4
9731264,70.12,109.85,136.15,169.38,194.03,218.5
1826988,73.21,112.0,137.69,170.14,194.22,218.11
24470594,91.49,124.69,146.68,174.46,195.06,215.52
8015617,110.35,207.54,271.89,353.2,413.52,473.39
23459517,121.91,222.66,289.36,373.64,436.16,498.22
18195331,187.76,299.15,372.9,466.08,535.21,603.83
5494668,245.7,524.54,709.15,942.41,1115.46,1287.22
24166140,516.68,748.65,902.23,1096.27,1240.23,1383.12
4507200,4.13,7.97,10.51,13.72,16.1,18.47
5329511,30.6,65.0,87.77,116.55,137.89,159.08
9737002,48.75,84.12,107.54,137.14,159.09,180.88
6363594,67.33,139.27,186.89,247.07,291.71,336.02
10553860,139.28,212.26,260.58,321.64,366.93,411.89
23398795,263.96,395.96,483.36,593.79,675.71,757.02
19474485,380.85,583.85,718.26,888.08,1014.06,1139.11
14640581,544.55,822.16,1005.96,1238.2,1410.48,1581.5
9684210,1197.96,1956.98,2459.51,3094.46,3565.5,4033.07
2804621,1.74,2.11,2.36,2.67,2.9,3.14
1239657,7.47,10.94,13.24,16.14,18.29,20.43
23981655,9.76,15.92,19.99,25.14,28.96,32.75
5845268,16.74,29.68,38.24,49.06,57.09,65.06
23002110,66.67,90.3,105.94,125.71,140.37,154.93
16807555,26.82,125.45,190.76,273.27,334.49,395.25
1631023,45.38,159.27,234.68,329.96,400.64,470.81
16944484,129.11,232.53,301.0,387.51,451.7,515.4
1607736,307.4,930.54,1343.12,1864.41,2251.13,2635.0
4505510,8.95,17.16,22.59,29.45,34.54,39.6
16916816,15.26,24.15,30.03,37.46,42.98,48.45
5489397,23.42,57.2,79.56,107.82,128.79,149.6
8526515,34.12,66.78,88.4,115.72,135.99,156.1
12646291,89.98,131.33,158.71,193.3,218.96,244.44
21770855,60.42,164.92,234.11,321.53,386.38,450.76
5197200,187.68,257.36,303.49,361.78,405.03,447.95
17620568,161.35,307.14,403.66,525.61,616.09,705.89
1539341,178.22,337.6,443.12,576.45,675.37,773.55
8920583,198.75,552.52,786.75,1082.7,1302.25,1520.18
21906189,353.18,754.5,1020.21,1355.93,1604.99,1852.21
9331546,1531.63,2352.93,2896.7,3583.76,4093.45,4599.39
9865840,4.75,8.36,10.76,13.78,16.03,18.26
5944461,5.75,34.56,53.63,77.73,95.61,113.36
8423458,35.91,77.04,104.28,138.69,164.22,189.56
19469311,43.78,82.17,107.59,139.71,163.53,187.18
8626863,60.34,126.73,170.68,226.22,267.42,308.32
9233605,133.83,224.69,284.84,360.84,417.22,473.19
14362658,165.67,272.95,343.98,433.72,500.3,566.38
12781003,0.01,0.46,0.75,1.13,1.41,1.68
12345057,1.35,5.3,7.92,11.23,13.68,16.12
17457349,6.28,19.52,28.29,39.37,47.59,55.75
3232471,11.96,19.9,25.17,31.81,36.74,41.64
4576564,16.74,31.16,40.71,52.78,61.73,70.62
6162583,36.93,55.71,68.14,83.86,95.51,107.08
207851,59.71,100.63,127.72,161.96,187.35,212.56
5017044,208.92,391.97,513.16,666.29,779.89,892.65
23860867,712.76,1037.23,1252.06,1523.49,1724.85,1924.73
5969716,1782.84,3374.08,4427.62,5758.76,6746.28,7726.51
5158001,6431.47,10041.36,12431.43,15451.28,17691.58,19915.33
18566201,105.59,193.49,251.68,325.21,379.76,433.91
8494082,113.66,235.12,315.53,417.14,492.52,567.34
1268648,124.78,246.39,326.9,428.63,504.1,579.01
6148535,157.19,252.33,315.32,394.91,453.96,512.56
2721605,356.12,549.07,676.82,838.24,957.98,1076.84
6710311,422.13,674.54,841.66,1052.82,1209.47,1364.96
1946659,508.33,879.91,1125.94,1436.78,1667.39,1896.29
2495178,1.04,1.57,1.92,2.37,2.7,3.02
10693693,3.25,6.13,8.03,10.43,12.21,13.98
15594719,9.13,18.54,24.76,32.63,38.47,44.26
14668901,2.39,20.36,32.25,47.28,58.43,69.49
17862548,10.73,25.29,34.94,47.12,56.16,65.14
1850373,14.99,30.57,40.89,53.93,63.6,73.2
8783643,29.29,52.72,68.24,87.84,102.38,116.82
6250768,22.83,60.15,84.87,116.09,139.25,162.24
18565189,48.04,85.03,109.52,140.46,163.42,186.2
21114115,18.75,85.37,129.48,185.21,226.55,267.59
1440245,42.62,93.08,126.48,168.69,200.0,231.08
22878631,124.13,212.12,270.38,344.0,398.61,452.81
7312223,169.31,424.78,593.92,807.63,966.18,1123.55
2807009,1.9,2.89,3.55,4.37,4.99,5.6
8922761,2.27,8.23,12.17,17.16,20.86,24.53
23990631,7.68,14.84,19.58,25.57,30.01,34.42
12320405,6.68,22.17,32.43,45.39,55.0,64.55
8783959,15.41,29.43,38.72,50.45,59.16,67.8
8890700,24.89,43.83,56.38,72.23,83.98,95.65
8648830,49.48,93.74,123.04,160.07,187.54,214.81
17399459,64.55,129.9,173.17,227.84,268.39,308.65
4724553,163.09,295.55,383.25,494.06,576.26,657.86
18932398,255.51,430.63,546.57,693.07,801.75,909.63
19958192,397.17,823.73,1106.16,1463.0,1727.72,1990.5
166756775,0.71,2.52,3.72,5.23,6.36,7.47
7086109,3.72,14.12,21.02,29.72,36.18,42.59
1825272,34.24,58.16,73.99,94.0,108.84,123.57
18866012,33.3,87.52,123.41,168.77,202.42,235.82
22123016,71.32,120.23,152.61,193.52,223.88,254.01
3440880,118.25,249.47,336.35,446.12,527.56,608.4
3252173,199.38,302.82,371.31,457.85,522.04,585.77
4002008,279.31,416.6,507.5,622.36,707.56,792.14
4593223,504.67,797.64,991.62,1236.7,1418.52,1598.99
23945111,695.73,1121.52,1403.42,1759.62,2023.86,2286.15
22555450,0.05,0.14,0.2,0.27,0.33,0.38
4945987,3.75,6.29,7.97,10.09,11.67,13.23
15637581,10.28,21.78,29.4,39.03,46.17,53.26
10779090,17.48,37.56,50.86,67.66,80.13,92.5
18476791,43.63,71.08,89.26,112.22,129.26,146.17
13698835,10.65,88.56,140.15,205.33,253.68,301.67
948100382,39.16,122.52,177.71,247.44,299.17,350.52
15707813,104.46,210.14,280.11,368.51,434.1,499.2
23930752,424.5,851.84,1134.77,1492.26,1757.46,2020.71
8872370,421.26,884.3,1190.88,1578.23,1865.6,2150.84
18408692,1209.94,1770.07,2140.92,2609.49,2957.11,3302.15
6689073,18.51,61.64,90.2,126.29,153.06,179.64
3983862,92.65,143.31,176.86,219.24,250.68,281.89
8816187,100.96,270.76,383.19,525.24,630.62,735.23
591268,597.28,1089.84,1415.95,1828.0,2133.68,2437.11
15788348,704.92,1446.53,1937.55,2557.95,3018.19,3475.04
11816353,813.47,1484.67,1929.06,2490.55,2907.1,3320.57
89926,0.29,0.4,0.48,0.58,0.65,0.72
13653176,0.58,1.11,1.46,1.9,2.22,2.55
1320280,19.84,28.09,33.56,40.46,45.59,50.67
20334508,34.63,92.1,130.16,178.24,213.9,249.31
908809,71.74,130.23,168.96,217.88,254.18,290.21
6778033,64.32,131.93,176.69,233.25,275.21,316.86
7374577,179.1,371.86,499.48,660.73,780.35,899.09
22539818,274.48,444.67,557.34,699.71,805.33,910.17
1713454,515.95,723.73,861.31,1035.13,1164.08,1292.08
9707930,1040.69,1721.39,2172.08,2741.52,3163.96,3583.29
17916483,2161.57,3326.54,4097.86,5072.41,5795.4,6513.04
22798749,38610.31,51118.05,59399.26,69862.6,77624.9,85329.88
11227656,5.45,12.88,17.79,24.0,28.61,33.19
1237943,19.58,31.14,38.8,48.47,55.65,62.77
4570659,36.8,69.48,91.12,118.45,138.73,158.86
1721939,51.74,69.98,82.06,97.33,108.65,119.89
18382377,67.64,110.07,138.17,173.66,200.0,226.14
11689730,87.71,142.4,178.6,224.35,258.29,291.97
15823139,92.18,163.46,210.65,270.27,314.5,358.41
22161256,57.85,219.97,327.31,462.94,563.55,663.42
23850671,140.09,257.51,335.26,433.49,506.36,578.69
2888948,7.67,21.61,30.85,42.51,51.17,59.76
7731665,16.21,23.72,28.7,34.98,39.65,44.27
8786041,20.13,46.58,64.1,86.23,102.65,118.95
4651930,48.32,81.06,102.73,130.12,150.44,170.61
19153015,200.92,364.69,473.12,610.12,711.75,812.63
19730694,358.42,578.59,724.36,908.54,1045.17,1180.8
659674,453.02,999.24,1360.88,1817.82,2156.81,2493.29
15048349,3919.95,6955.16,8964.73,11503.83,13387.47,15257.21
1099800,13.94,23.67,30.11,38.25,44.28,50.27
23605922,16.59,31.91,42.06,54.87,64.38,73.82
4594599,130.21,212.69,267.29,336.29,387.47,438.28
3587616,160.79,436.47,619.0,849.62,1020.7,1190.53
24241843,364.07,482.8,561.4,660.72,734.4,807.53
24166566,511.35,748.11,904.87,1102.93,1249.86,1395.71
3286344,503.18,774.54,954.21,1181.22,1349.62,1516.79
7718496,513.72,815.71,1015.65,1268.28,1455.7,1641.73
19350633,554.36,851.65,1048.48,1297.18,1481.68,1664.82
1487840,766.38,1224.49,1527.8,1911.03,2195.33,2477.53
24778185,1059.09,1854.65,2381.38,3046.9,3540.62,4030.7
15182085,0.31,0.65,0.87,1.15,1.36,1.57
23719623,15.79,24.59,30.41,37.77,43.23,48.65
8895436,15.43,28.56,37.24,48.22,56.36,64.44
16770178,41.32,56.48,66.52,79.2,88.61,97.95
1529805,27.45,67.16,93.46,126.68,151.33,175.79
11689272,87.91,143.39,180.12,226.53,260.96,295.13
14621218,71.88,154.29,208.85,277.78,328.92,379.68
8468559,95.69,230.39,319.57,432.25,515.85,598.82
22458537,35.55,235.63,368.1,535.47,659.64,782.89
5670841,69.81,292.91,440.62,627.25,765.71,903.14
8540133,272.26,525.92,693.86,906.05,1063.47,1219.73
10123668,275.92,557.08,743.24,978.45,1152.94,1326.14
8111755,401.46,648.31,811.74,1018.23,1171.42,1323.48
17661409,7.18,16.54,22.74,30.57,36.38,42.15
1337236,41.99,64.98,80.19,99.42,113.68,127.84
8538663,55.67,97.86,125.8,161.1,187.28,213.28
10264224,68.81,106.91,132.13,163.99,187.63,211.1
3935574,79.33,110.31,130.82,156.73,175.95,195.03
6591302,105.22,267.52,374.98,510.76,611.49,711.47
18421703,651.05,997.0,1226.05,1515.45,1730.15,1943.26
22994743,1710.2,2206.62,2535.29,2950.56,3258.64,3564.44
16964239,15.26,31.94,42.98,56.93,67.28,77.56
9737004,18.23,32.15,41.37,53.02,61.67,70.25
1333564,56.29,87.08,107.47,133.22,152.33,171.29
3252637,125.85,187.28,227.95,279.33,317.45,355.29
8281665,129.9,197.55,242.34,298.93,340.92,382.59
8019544,127.61,224.9,289.31,370.69,431.07,490.99
7371873,232.12,368.95,459.54,574.0,658.92,743.2
6189632,207.95,421.35,562.64,741.16,873.6,1005.05
1863920,286.24,428.86,523.29,642.6,731.11,818.97
16802921,1.76,4.05,5.56,7.47,8.89,10.3
12576056,3.13,14.67,22.31,31.97,39.13,46.24
6119204,43.55,61.16,72.82,87.55,98.48,109.33
20330908,16.63,65.29,97.51,138.21,168.41,198.39
17405857,32.34,75.69,104.39,140.66,167.57,194.27
17405597,70.28,131.95,172.77,224.35,262.62,300.6
8628333,61.17,134.34,182.78,243.99,289.4,334.48
15614706,178.86,292.29,367.39,462.28,532.67,602.55
4507266,173.71,329.37,432.43,562.65,659.25,755.14
23886298,544.72,753.9,892.4,1067.39,1197.21,1326.07
19432886,2799.78,4286.55,5270.92,6514.68,7437.36,8353.24
22628698,1.82,7.9,11.93,17.03,20.8,24.55
8382361,4.55,7.97,10.24,13.1,15.22,17.33
8846601,9.88,24.7,34.5,46.89,56.09,65.21
8922665,8.9,34.46,51.38,72.76,88.63,104.37
15234082,33.72,55.39,69.73,87.85,101.3,114.64
6148379,47.46,77.55,97.47,122.64,141.31,159.85
14828149,35.42,82.4,113.5,152.8,181.95,210.89
8448416,67.09,127.59,167.64,218.25,255.79,293.05
8272363,213.6,386.98,501.77,646.81,754.41,861.21
4638489,324.66,548.35,696.46,883.59,1022.42,1160.22
23990035,2.51,4.12,5.18,6.53,7.53,8.52
8501768,8.12,13.29,16.72,21.04,24.26,27.44
7691387,44.88,71.0,88.3,110.15,126.36,142.46
22548441,36.39,96.29,135.95,186.06,223.24,260.14
2241851,86.98,224.35,315.3,430.22,515.47,600.09
13211090,115.59,274.92,380.42,513.71,612.59,710.75
23800594,206.85,316.82,389.62,481.61,549.86,617.59
3883848,1001.41,1534.06,1886.72,2332.31,2662.88,2991.0
2889346,1.27,7.04,10.86,15.69,19.27,22.83
11138998,5.35,10.59,14.06,18.45,21.7,24.94
4724801,11.19,18.55,23.41,29.56,34.13,38.65
11138028,10.13,26.85,37.92,51.9,62.28,72.58
12193270,19.37,32.5,41.2,52.18,60.33,68.43
15604094,31.7,55.78,71.72,91.86,106.8,121.63
8125667,107.3,173.87,217.94,273.62,314.93,355.93
17637968,95.96,292.08,421.93,585.99,707.7,828.52
8140016,227.0,410.11,531.35,684.53,798.17,910.97
23977656,352.04,532.38,651.77,802.63,914.54,1025.63
23856881,457.64,678.05,823.98,1008.36,1145.14,1280.91
947070192,15974.99,19783.76,22305.5,25491.72,27855.44,30201.71
5866457,10.13,20.88,28.0,36.99,43.66,50.28
3253663,29.89,41.16,48.63,58.06,65.05,72.0
15586982,31.51,58.38,76.17,98.64,115.31,131.86
83940,60.3,98.38,123.59,155.45,179.08,202.54
9692762,72.91,123.29,156.65,198.79,230.05,261.09
8890308,131.42,218.96,276.92,350.15,404.48,458.4
5214379,168.65,277.58,349.71,440.84,508.44,575.55
1468098,266.59,757.03,1081.75,1492.03,1796.4,2098.52
3438596,667.32,1059.35,1318.92,1646.88,1890.18,2131.68
11339045,1.25,3.38,4.8,6.58,7.91,9.22
14172523,17.16,39.07,53.58,71.92,85.52,99.02
8551785,20.3,42.91,57.88,76.8,90.83,104.76
13399941,28.45,62.72,85.42,114.09,135.36,156.47
2806979,40.78,64.52,80.24,100.1,114.83,129.45
15588372,41.46,78.77,103.47,134.68,157.83,180.82
2456124,47.1,79.96,101.71,129.19,149.58,169.82
1440277,124.92,227.56,295.51,381.37,445.07,508.3
17609015,130.88,440.5,645.5,904.51,1096.66,1287.39
23503542,308.05,477.28,589.32,730.88,835.9,940.15
7423890,849.61,1593.19,2085.5,2707.54,3169.0,3627.06
1326967,1.81,2.61,3.14,3.8,4.3,4.79
189861,4.61,7.68,9.71,12.28,14.19,16.08
22337781,10.72,19.16,24.75,31.81,37.05,42.25
3723377,21.78,51.8,71.67,96.77,115.4,133.89
22201973,87.94,200.54,275.09,369.29,439.17,508.53
6730287,168.72,297.11,382.11,489.51,569.19,648.28
8725915,227.52,362.26,451.48,564.2,647.82,730.83
23398831,263.8,395.84,483.27,593.74,675.69,757.03
6109717,241.11,419.18,537.08,686.04,796.56,906.25
19621426,439.94,636.05,765.9,929.95,1051.66,1172.47
12154278,433.12,669.69,826.32,1024.23,1171.04,1316.77
18985842,606.12,1120.58,1461.19,1891.56,2210.83,2527.75
11390116,0.0,0.02,0.04,0.06,0.07,0.08
